"","x","Asset","Prob","age","xx","variable","value"
"11819",0.01,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",1,0.01,"Wiped bearing - Vibration_rn_mean",13.80732
"11820",0.02,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",2,0.02,"Wiped bearing - Vibration_rn_mean",54.43169
"11821",0.03,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",3,0.03,"Wiped bearing - Vibration_rn_mean",185.9387
"11822",0.04,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",4,0.04,"Wiped bearing - Vibration_rn_mean",395.7469
"11823",0.05,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",5,0.05,"Wiped bearing - Vibration_rn_mean",788.5382
"11824",0.06,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",6,0.06,"Wiped bearing - Vibration_rn_mean",1327.872
"11825",0.07,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",7,0.07,"Wiped bearing - Vibration_rn_mean",2318.9
"11826",0.08,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",8,0.08,"Wiped bearing - Vibration_rn_mean",4343.21
"11827",0.09,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",9,0.09,"Wiped bearing - Vibration_rn_mean",6224.288
"11828",0.1,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",10,0.1,"Wiped bearing - Vibration_rn_mean",8739.504
"11829",0.11,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",11,0.11,"Wiped bearing - Vibration_rn_mean",11631.01
"11830",0.12,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",12,0.12,"Wiped bearing - Vibration_rn_mean",19870.77
"11831",0.13,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",13,0.13,"Wiped bearing - Vibration_rn_mean",26495.5
"11832",0.14,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",14,0.14,"Wiped bearing - Vibration_rn_mean",36460.55
"11833",0.15,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",15,0.15,"Wiped bearing - Vibration_rn_mean",46164.89
"11834",0.16,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",16,0.16,"Wiped bearing - Vibration_rn_mean",76818.27
"11835",0.17,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",17,0.17,"Wiped bearing - Vibration_rn_mean",95623.7
"11836",0.18,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",18,0.18,"Wiped bearing - Vibration_rn_mean",115095.7
"11837",0.19,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",19,0.19,"Wiped bearing - Vibration_rn_mean",147547.4
"11838",0.2,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",20,0.2,"Wiped bearing - Vibration_rn_mean",170048.6
"11839",0.21,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",21,0.21,"Wiped bearing - Vibration_rn_mean",229157.7
"11840",0.22,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",22,0.22,"Wiped bearing - Vibration_rn_mean",260711.6
"11841",0.23,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",23,0.23,"Wiped bearing - Vibration_rn_mean",293503.1
"11842",0.24,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",24,0.24,"Wiped bearing - Vibration_rn_mean",317488.1
"11843",0.25,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",25,0.25,"Wiped bearing - Vibration_rn_mean",358346.3
"11844",0.26,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",26,0.26,"Wiped bearing - Vibration_rn_mean",386343.2
"11845",0.27,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",27,0.27,"Wiped bearing - Vibration_rn_mean",407730.4
"11846",0.28,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",28,0.28,"Wiped bearing - Vibration_rn_mean",431256.6
"11847",0.29,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",29,0.29,"Wiped bearing - Vibration_rn_mean",461928.8
"11848",0.3,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",30,0.3,"Wiped bearing - Vibration_rn_mean",480124.3
"11849",0.31,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",31,0.31,"Wiped bearing - Vibration_rn_mean",507410.1
"11850",0.32,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",32,0.32,"Wiped bearing - Vibration_rn_mean",531742.6
"11851",0.33,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",33,0.33,"Wiped bearing - Vibration_rn_mean",565731.2
"11852",0.34,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",34,0.34,"Wiped bearing - Vibration_rn_mean",600169.4
"11853",0.35,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",35,0.35,"Wiped bearing - Vibration_rn_mean",644446.7
"11854",0.36,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",36,0.36,"Wiped bearing - Vibration_rn_mean",674350.3
"11855",0.37,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",37,0.37,"Wiped bearing - Vibration_rn_mean",718777.1
"11856",0.38,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",38,0.38,"Wiped bearing - Vibration_rn_mean",732085.4
"11857",0.39,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",39,0.39,"Wiped bearing - Vibration_rn_mean",736023.6
"11858",0.4,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",40,0.4,"Wiped bearing - Vibration_rn_mean",790141.3
"11859",0.41,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",41,0.41,"Wiped bearing - Vibration_rn_mean",791631.3
"11860",0.42,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",42,0.42,"Wiped bearing - Vibration_rn_mean",803619.5
"11861",0.43,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",43,0.43,"Wiped bearing - Vibration_rn_mean",867520.7
"11862",0.44,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",44,0.44,"Wiped bearing - Vibration_rn_mean",950832.8
"11863",0.45,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",45,0.45,"Wiped bearing - Vibration_rn_mean",961155
"11864",0.46,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",46,0.46,"Wiped bearing - Vibration_rn_mean",1039712
"11865",0.47,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",47,0.47,"Wiped bearing - Vibration_rn_mean",1077072
"11866",0.48,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",48,0.48,"Wiped bearing - Vibration_rn_mean",1120998
"11867",0.49,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",49,0.49,"Wiped bearing - Vibration_rn_mean",1167042
"11868",0.5,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",50,0.5,"Wiped bearing - Vibration_rn_mean",1169865
"11869",0.51,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",51,0.51,"Wiped bearing - Vibration_rn_mean",1226272
"11870",0.52,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",52,0.52,"Wiped bearing - Vibration_rn_mean",1379666
"11871",0.53,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",53,0.53,"Wiped bearing - Vibration_rn_mean",1422654
"11872",0.54,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",54,0.54,"Wiped bearing - Vibration_rn_mean",1500371
"11873",0.55,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",55,0.55,"Wiped bearing - Vibration_rn_mean",1582013
"11874",0.56,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",56,0.56,"Wiped bearing - Vibration_rn_mean",1677160
"11875",0.57,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",57,0.57,"Wiped bearing - Vibration_rn_mean",1768513
"11876",0.58,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",58,0.58,"Wiped bearing - Vibration_rn_mean",1917912
"11877",0.59,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",59,0.59,"Wiped bearing - Vibration_rn_mean",1964582
"11878",0.6,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",60,0.6,"Wiped bearing - Vibration_rn_mean",1998189
"11879",0.61,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",61,0.61,"Wiped bearing - Vibration_rn_mean",2046936
"11880",0.62,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",62,0.62,"Wiped bearing - Vibration_rn_mean",2084473
"11881",0.63,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",63,0.63,"Wiped bearing - Vibration_rn_mean",2237403
"11882",0.64,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",64,0.64,"Wiped bearing - Vibration_rn_mean",2364456
"11883",0.65,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",65,0.65,"Wiped bearing - Vibration_rn_mean",2441674
"11884",0.66,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",66,0.66,"Wiped bearing - Vibration_rn_mean",2515063
"11885",0.67,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",67,0.67,"Wiped bearing - Vibration_rn_mean",2533269
"11886",0.68,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",68,0.68,"Wiped bearing - Vibration_rn_mean",2545884
"11887",0.69,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",69,0.69,"Wiped bearing - Vibration_rn_mean",2575195
"11888",0.7,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",70,0.7,"Wiped bearing - Vibration_rn_mean",2665974
"11889",0.71,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",71,0.71,"Wiped bearing - Vibration_rn_mean",2679566
"11890",0.72,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",72,0.72,"Wiped bearing - Vibration_rn_mean",2680756
"11891",0.73,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",73,0.73,"Wiped bearing - Vibration_rn_mean",2770015
"11892",0.74,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",74,0.74,"Wiped bearing - Vibration_rn_mean",2881773
"11893",0.75,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",75,0.75,"Wiped bearing - Vibration_rn_mean",2966459
"11894",0.76,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",76,0.76,"Wiped bearing - Vibration_rn_mean",2985594
"11895",0.77,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",77,0.77,"Wiped bearing - Vibration_rn_mean",3043164
"11896",0.78,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",78,0.78,"Wiped bearing - Vibration_rn_mean",3190951
"11897",0.79,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",79,0.79,"Wiped bearing - Vibration_rn_mean",3439745
"11898",0.8,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",80,0.8,"Wiped bearing - Vibration_rn_mean",3552255
"11899",0.81,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",81,0.81,"Wiped bearing - Vibration_rn_mean",3666059
"11900",0.82,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",82,0.82,"Wiped bearing - Vibration_rn_mean",3675389
"11901",0.83,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",83,0.83,"Wiped bearing - Vibration_rn_mean",3765466
"11902",0.84,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",84,0.84,"Wiped bearing - Vibration_rn_mean",4289043
"11903",0.85,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",85,0.85,"Wiped bearing - Vibration_rn_mean",4315037
"11904",0.86,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",86,0.86,"Wiped bearing - Vibration_rn_mean",4870407
"11905",0.87,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",87,0.87,"Wiped bearing - Vibration_rn_mean",4965477
"11906",0.88,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",88,0.88,"Wiped bearing - Vibration_rn_mean",5024382
"11907",0.89,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",89,0.89,"Wiped bearing - Vibration_rn_mean",5200825
"11908",0.9,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",90,0.9,"Wiped bearing - Vibration_rn_mean",5201870
"11909",0.91,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",91,0.91,"Wiped bearing - Vibration_rn_mean",5219214
"11910",0.92,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",92,0.92,"Wiped bearing - Vibration_rn_mean",5348714
"11911",0.93,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",93,0.93,"Wiped bearing - Vibration_rn_mean",5564128
"11912",0.94,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",94,0.94,"Wiped bearing - Vibration_rn_mean",5605244
"11913",0.95,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",95,0.95,"Wiped bearing - Vibration_rn_mean",6052848
"11914",0.96,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",96,0.96,"Wiped bearing - Vibration_rn_mean",6085458
"11915",0.97,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",97,0.97,"Wiped bearing - Vibration_rn_mean",6190504
"11916",0.98,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",98,0.98,"Wiped bearing - Vibration_rn_mean",6302994
"11917",0.99,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",99,0.99,"Wiped bearing - Vibration_rn_mean",6515691
"11918",1,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",100,1,"Wiped bearing - Vibration_rn_mean",6526994
"11919",0,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",0,0,"Total_Impact_rn_mean",5.187009
"11920",0.01,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",1,0.01,"Total_Impact_rn_mean",63.152
"11921",0.02,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",2,0.02,"Total_Impact_rn_mean",296.5283
"11922",0.03,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",3,0.03,"Total_Impact_rn_mean",879.2316
"11923",0.04,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",4,0.04,"Total_Impact_rn_mean",2154.582
"11924",0.05,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",5,0.05,"Total_Impact_rn_mean",4641.209
"11925",0.06,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",6,0.06,"Total_Impact_rn_mean",8412.824
"11926",0.07,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",7,0.07,"Total_Impact_rn_mean",14343.47
"11927",0.08,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",8,0.08,"Total_Impact_rn_mean",23745.61
"11928",0.09,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",9,0.09,"Total_Impact_rn_mean",34883.86
"11929",0.1,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",10,0.1,"Total_Impact_rn_mean",57667.61
"11930",0.11,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",11,0.11,"Total_Impact_rn_mean",77791.28
"11931",0.12,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",12,0.12,"Total_Impact_rn_mean",110869.2
"11932",0.13,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",13,0.13,"Total_Impact_rn_mean",146550.4
"11933",0.14,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",14,0.14,"Total_Impact_rn_mean",194408.9
"11934",0.15,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",15,0.15,"Total_Impact_rn_mean",269225.9
"11935",0.16,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",16,0.16,"Total_Impact_rn_mean",370213.7
"11936",0.17,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",17,0.17,"Total_Impact_rn_mean",483909.2
"11937",0.18,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",18,0.18,"Total_Impact_rn_mean",604243.6
"11938",0.19,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",19,0.19,"Total_Impact_rn_mean",766967.8
"11939",0.2,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",20,0.2,"Total_Impact_rn_mean",930199.2
"11940",0.21,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",21,0.21,"Total_Impact_rn_mean",1129888
"11941",0.22,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",22,0.22,"Total_Impact_rn_mean",1328310
"11942",0.23,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",23,0.23,"Total_Impact_rn_mean",1549181
"11943",0.24,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",24,0.24,"Total_Impact_rn_mean",1795506
"11944",0.25,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",25,0.25,"Total_Impact_rn_mean",2194982
"11945",0.26,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",26,0.26,"Total_Impact_rn_mean",2518858
"11946",0.27,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",27,0.27,"Total_Impact_rn_mean",2902243
"11947",0.28,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",28,0.28,"Total_Impact_rn_mean",3208707
"11948",0.29,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",29,0.29,"Total_Impact_rn_mean",3473100
"11949",0.3,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",30,0.3,"Total_Impact_rn_mean",3736414
"11950",0.31,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",31,0.31,"Total_Impact_rn_mean",3966551
"11951",0.32,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",32,0.32,"Total_Impact_rn_mean",4323747
"11952",0.33,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",33,0.33,"Total_Impact_rn_mean",4597691
"11953",0.34,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",34,0.34,"Total_Impact_rn_mean",4972569
"11954",0.35,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",35,0.35,"Total_Impact_rn_mean",5189242
"11955",0.36,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",36,0.36,"Total_Impact_rn_mean",5540087
"11956",0.37,"Generator Winding, Multi-turn Coil, Stator","rn_mean_Impact_Cost",37,0.37,"Total_Impact_rn_mean",6046845
